"KEGGid","GeneID","GeneSymbol"
"hsa04931","6197","RPS6KA3"
"hsa04931","6198","RPS6KB1"
"hsa04931","6199","RPS6KB2"
"hsa04931","64764","CREB3L2"
"hsa04931","6513","SLC2A1"
"hsa04931","6514","SLC2A2"
"hsa04931","6517","SLC2A4"
"hsa04931","6720","SREBF1"
"hsa04931","6774","STAT3"
"hsa04931","6945","MLX"
"hsa04931","7124","TNF"
"hsa04931","7132","TNFRSF1A"
"hsa04931","7376","NR1H2"
"hsa04931","79660","PPP1R3B"
"hsa04931","84699","CREB3L3"
"hsa04931","8473","OGT"
"hsa04931","8503","PIK3R3"
"hsa04931","8660","IRS2"
"hsa04931","9021","SOCS3"
"hsa04931","90673","PPP1R3E"
"hsa04931","90993","CREB3L1"
"hsa04931","92579","G6PC3"
"hsa04931","948","CD36"
"hsa04931","9586","CREB5"
"hsa04931","9882","TBC1D4"
"hsa04931","9945","GFPT2"
"hsa04932","10000","AKT3"
"hsa04932","10018","BCL2L11"
"hsa04932","100532726","NDUFC2-KCTD14"
"hsa04932","10062","NR1H3"
"hsa04932","1050","CEBPA"
"hsa04932","10975","UQCR11"
"hsa04932","125965","COX6B2"
"hsa04932","126328","NDUFA11"
"hsa04932","1327","COX4I1"
"hsa04932","1329","COX5B"
"hsa04932","1337","COX6A1"
"hsa04932","1339","COX6A2"
"hsa04932","1340","COX6B1"
"hsa04932","1345","COX6C"
"hsa04932","1346","COX7A1"
"hsa04932","1347","COX7A2"
"hsa04932","1349","COX7B"
"hsa04932","1350","COX7C"
"hsa04932","1351","COX8A"
"hsa04932","1432","MAPK14"
"hsa04932","1537","CYC1"
"hsa04932","1571","CYP2E1"
"hsa04932","1649","DDIT3"
"hsa04932","170712","COX7B2"
"hsa04932","1965","EIF2S1"
"hsa04932","207","AKT1"
"hsa04932","208","AKT2"
"hsa04932","2081","ERN1"
"hsa04932","22877","MLXIP"
"hsa04932","2353","FOS"
"hsa04932","27089","UQCRQ"
"hsa04932","2931","GSK3A"
"hsa04932","2932","GSK3B"
"hsa04932","29796","UQCR10"
"hsa04932","341947","COX8C"
"hsa04932","355","FAS"
"hsa04932","3551","IKBKB"
"hsa04932","3552","IL1A"
"hsa04932","3553","IL1B"
"hsa04932","356","FASLG"
"hsa04932","3569","IL6"
"hsa04932","3570","IL6R"
"hsa04932","3576","CXCL8"
"hsa04932","3630","INS"
"hsa04932","3643","INSR"
"hsa04932","3667","IRS1"
"hsa04932","3725","JUN"
"hsa04932","374291","NDUFS7"
"hsa04932","3952","LEP"
"hsa04932","3953","LEPR"
"hsa04932","4217","MAP3K5"
"hsa04932","4296","MAP3K11"
"hsa04932","440567","UQCRHL"
"hsa04932","4512","COX1"
"hsa04932","4513","COX2"
"hsa04932","4514","COX3"
"hsa04932","4519","CYTB"
"hsa04932","468","ATF4"
"hsa04932","4694","NDUFA1"
"hsa04932","4695","NDUFA2"
"hsa04932","4696","NDUFA3"
"hsa04932","4697","NDUFA4"
"hsa04932","4698","NDUFA5"
"hsa04932","4700","NDUFA6"
"hsa04932","4701","NDUFA7"
"hsa04932","4702","NDUFA8"
"hsa04932","4704","NDUFA9"
"hsa04932","4705","NDUFA10"
"hsa04932","4706","NDUFAB1"
"hsa04932","4707","NDUFB1"
"hsa04932","4708","NDUFB2"
"hsa04932","4709","NDUFB3"
"hsa04932","4710","NDUFB4"
"hsa04932","4711","NDUFB5"
"hsa04932","4712","NDUFB6"
"hsa04932","4713","NDUFB7"
"hsa04932","4714","NDUFB8"
"hsa04932","4715","NDUFB9"
"hsa04932","4716","NDUFB10"
"hsa04932","4717","NDUFC1"
"hsa04932","4718","NDUFC2"
"hsa04932","4719","NDUFS1"
"hsa04932","4720","NDUFS2"
"hsa04932","4722","NDUFS3"
"hsa04932","4723","NDUFV1"
"hsa04932","4724","NDUFS4"
"hsa04932","4725","NDUFS5"
"hsa04932","4726","NDUFS6"
"hsa04932","4728","NDUFS8"
"hsa04932","4729","NDUFV2"
"hsa04932","4731","NDUFV3"
"hsa04932","4790","NFKB1"
"hsa04932","51079","NDUFA13"
"hsa04932","51085","MLXIPL"
"hsa04932","51094","ADIPOR1"
"hsa04932","51422","PRKAG2"
"hsa04932","5290","PIK3CA"
"hsa04932","5291","PIK3CB"
"hsa04932","5293","PIK3CD"
"hsa04932","5295","PIK3R1"
"hsa04932","5296","PIK3R2"
"hsa04932","5313","PKLR"
"hsa04932","53632","PRKAG3"
"hsa04932","54205","CYCS"
"hsa04932","54539","NDUFB11"
"hsa04932","5465","PPARA"
"hsa04932","5468","PPARG"
"hsa04932","5562","PRKAA1"
"hsa04932","5563","PRKAA2"
"hsa04932","5564","PRKAB1"
"hsa04932","5565","PRKAB2"
"hsa04932","5571","PRKAG1"
"hsa04932","55967","NDUFA12"
"hsa04932","5599","MAPK8"
"hsa04932","5600","MAPK11"
"hsa04932","5601","MAPK9"
"hsa04932","5602","MAPK10"
"hsa04932","5603","MAPK13"
"hsa04932","56901","NDUFA4L2"
"hsa04932","581","BAX"
"hsa04932","5879","RAC1"
"hsa04932","5970","RELA"
"hsa04932","6256","RXRA"
"hsa04932","6300","MAPK12"
"hsa04932","637","BID"
"hsa04932","6389","SDHA"
"hsa04932","6390","SDHB"
"hsa04932","6391","SDHC"
"hsa04932","6392","SDHD"
"hsa04932","6720","SREBF1"
"hsa04932","6945","MLX"
"hsa04932","7040","TGFB1"
"hsa04932","7124","TNF"
"hsa04932","7132","TNFRSF1A"
"hsa04932","7186","TRAF2"
"hsa04932","7381","UQCRB"
"hsa04932","7384","UQCRC1"
"hsa04932","7385","UQCRC2"
"hsa04932","7386","UQCRFS1"
"hsa04932","7388","UQCRH"
"hsa04932","7494","XBP1"
"hsa04932","79602","ADIPOR2"
"hsa04932","836","CASP3"
"hsa04932","83737","ITCH"
"hsa04932","840","CASP7"
"hsa04932","841","CASP8"
"hsa04932","84701","COX4I2"
"hsa04932","8503","PIK3R3"
"hsa04932","8660","IRS2"
"hsa04932","9021","SOCS3"
"hsa04932","9167","COX7A2L"
"hsa04932","9370","ADIPOQ"
"hsa04932","9377","COX5A"
"hsa04932","9451","EIF2AK3"
"hsa04932","998","CDC42"
"hsa04933","10000","AKT3"
"hsa04933","1019","CDK4"
"hsa04933","1027","CDKN1B"
"hsa04933","113026","PLCD3"
"hsa04933","1277","COL1A1"
"hsa04933","1278","COL1A2"
"hsa04933","1281","COL3A1"
"hsa04933","1282","COL4A1"
"hsa04933","1284","COL4A2"
"hsa04933","1285","COL4A3"
"hsa04933","1286","COL4A4"
"hsa04933","1287","COL4A5"
"hsa04933","1288","COL4A6"
"hsa04933","1432","MAPK14"
"hsa04933","1536","CYBB"
"hsa04933","1729","DIAPH1"
"hsa04933","177","AGER"
"hsa04933","183","AGT"
"hsa04933","185","AGTR1"
"hsa04933","1906","EDN1"
"hsa04933","1958","EGR1"
"hsa04933","207","AKT1"
"hsa04933","208","AKT2"
"hsa04933","2152","F3"
"hsa04933","2277","VEGFD"
"hsa04933","2308","FOXO1"
"hsa04933","23236","PLCB1"
"hsa04933","2335","FN1"
"hsa04933","27035","NOX1"
"hsa04933","3265","HRAS"
"hsa04933","3383","ICAM1"
"hsa04933","3552","IL1A"
"hsa04933","3553","IL1B"
"hsa04933","3569","IL6"
"hsa04933","3576","CXCL8"
"hsa04933","3717","JAK2"
"hsa04933","3725","JUN"
"hsa04933","3845","KRAS"
"hsa04933","4087","SMAD2"
"hsa04933","4088","SMAD3"
"hsa04933","4089","SMAD4"
"hsa04933","4313","MMP2"
"hsa04933","4772","NFATC1"
"hsa04933","4790","NFKB1"
"hsa04933","4846","NOS3"
"hsa04933","4893","NRAS"
"hsa04933","50507","NOX4"
"hsa04933","5054","SERPINE1"
"hsa04933","51196","PLCE1"
"hsa04933","5290","PIK3CA"
"hsa04933","5291","PIK3CB"
"hsa04933","5292","PIM1"
"hsa04933","5293","PIK3CD"
"hsa04933","5295","PIK3R1"
"hsa04933","5296","PIK3R2"
"hsa04933","5330","PLCB2"
"hsa04933","5331","PLCB3"
"hsa04933","5332","PLCB4"
"hsa04933","5333","PLCD1"
"hsa04933","5335","PLCG1"
"hsa04933","5336","PLCG2"
"hsa04933","5578","PRKCA"
"hsa04933","5579","PRKCB"
"hsa04933","5580","PRKCD"
"hsa04933","5581","PRKCE"
"hsa04933","5590","PRKCZ"
"hsa04933","5594","MAPK1"
"hsa04933","5595","MAPK3"
"hsa04933","5599","MAPK8"
"hsa04933","5600","MAPK11"
"hsa04933","5601","MAPK9"
"hsa04933","5602","MAPK10"
"hsa04933","5603","MAPK13"
"hsa04933","581","BAX"
"hsa04933","5879","RAC1"
"hsa04933","595","CCND1"
"hsa04933","596","BCL2"
"hsa04933","5970","RELA"
"hsa04933","6300","MAPK12"
"hsa04933","6347","CCL2"
"hsa04933","6401","SELE"
"hsa04933","6772","STAT1"
"hsa04933","6774","STAT3"
"hsa04933","6776","STAT5A"
"hsa04933","6777","STAT5B"
"hsa04933","7040","TGFB1"
"hsa04933","7042","TGFB2"
"hsa04933","7043","TGFB3"
"hsa04933","7046","TGFBR1"
"hsa04933","7048","TGFBR2"
"hsa04933","7056","THBD"
"hsa04933","7124","TNF"
"hsa04933","7412","VCAM1"
"hsa04933","7422","VEGFA"
"hsa04933","7423","VEGFB"
"hsa04933","7424","VEGFC"
"hsa04933","836","CASP3"
"hsa04933","84812","PLCD4"
"hsa04933","8503","PIK3R3"
"hsa04933","998","CDC42"
"hsa04934","1017","CDK2"
"hsa04934","1019","CDK4"
"hsa04934","1021","CDK6"
"hsa04934","1026","CDKN1A"
"hsa04934","1027","CDKN1B"
"hsa04934","1029","CDKN2A"
"hsa04934","10297","APC2"
"hsa04934","1030","CDKN2B"
"hsa04934","1031","CDKN2C"
"hsa04934","10488","CREB3"
"hsa04934","107","ADCY1"
"hsa04934","108","ADCY2"
"hsa04934","109","ADCY3"
"hsa04934","11091","WDR5"
"hsa04934","111","ADCY5"
"hsa04934","112","ADCY6"
"hsa04934","11211","FZD10"
"hsa04934","113","ADCY7"
"hsa04934","114","ADCY8"
"hsa04934","115","ADCY9"
"hsa04934","1385","CREB1"
"hsa04934","1386","ATF2"
"hsa04934","1388","ATF6B"
"hsa04934","1392","CRH"
"hsa04934","1394","CRHR1"
"hsa04934","1395","CRHR2"
"hsa04934","148327","CREB3L4"
"hsa04934","1499","CTNNB1"
"hsa04934","1583","CYP11A1"
"hsa04934","1584","CYP11B1"
"hsa04934","1586","CYP17A1"
"hsa04934","1589","CYP21A2"
"hsa04934","183","AGT"
"hsa04934","185","AGTR1"
"hsa04934","1855","DVL1"
"hsa04934","1856","DVL2"
"hsa04934","1857","DVL3"
"hsa04934","1869","E2F1"
"hsa04934","1870","E2F2"
"hsa04934","1871","E2F3"
"hsa04934","1956","EGFR"
"hsa04934","196","AHR"
"hsa04934","196883","ADCY4"
"hsa04934","2271","FH"
"hsa04934","23236","PLCB1"
"hsa04934","23746","AIPL1"
"hsa04934","2516","NR5A1"
"hsa04934","2535","FZD2"
"hsa04934","2767","GNA11"
"hsa04934","2770","GNAI1"
"hsa04934","2771","GNAI2"
"hsa04934","2773","GNAI3"
"hsa04934","2776","GNAQ"
"hsa04934","2778","GNAS"
"hsa04934","2932","GSK3B"
"hsa04934","3164","NR4A1"
"hsa04934","324","APC"
"hsa04934","3283","HSD3B1"
"hsa04934","3284","HSD3B2"
"hsa04934","3708","ITPR1"
"hsa04934","3709","ITPR2"
"hsa04934","3710","ITPR3"
"hsa04934","3739","KCNA4"
"hsa04934","3776","KCNK2"
"hsa04934","3777","KCNK3"
"hsa04934","3949","LDLR"
"hsa04934","405","ARNT"
"hsa04934","4158","MC2R"
"hsa04934","4221","MEN1"
"hsa04934","4297","KMT2A"
"hsa04934","468","ATF4"
"hsa04934","5087","PBX1"
"hsa04934","50940","PDE11A"
"hsa04934","51176","LEF1"
"hsa04934","51384","WNT16"
"hsa04934","5151","PDE8A"
"hsa04934","51655","RASD1"
"hsa04934","5330","PLCB2"
"hsa04934","5331","PLCB3"
"hsa04934","5332","PLCB4"
"hsa04934","54361","WNT4"
"hsa04934","5443","POMC"
"hsa04934","54554","WDR5B"
"hsa04934","5566","PRKACA"
"hsa04934","5567","PRKACB"
"hsa04934","5568","PRKACG"
"hsa04934","5594","MAPK1"
"hsa04934","5595","MAPK3"
"hsa04934","5604","MAP2K1"
"hsa04934","5605","MAP2K2"
"hsa04934","56246","MRAP"
"hsa04934","57552","NCEH1"
"hsa04934","5906","RAP1A"
"hsa04934","5908","RAP1B"
"hsa04934","5925","RB1"
"hsa04934","5929","RBBP5"
"hsa04934","595","CCND1"
"hsa04934","64764","CREB3L2"
"hsa04934","6667","SP1"
"hsa04934","673","BRAF"
"hsa04934","6770","STAR"
"hsa04934","6932","TCF7"
"hsa04934","6934","TCF7L2"
"hsa04934","7471","WNT1"
"hsa04934","7472","WNT2"
"hsa04934","7473","WNT3"
"hsa04934","7474","WNT5A"
"hsa04934","7475","WNT6"
"hsa04934","7476","WNT7A"
"hsa04934","7477","WNT7B"
"hsa04934","7478","WNT8A"
"hsa04934","7479","WNT8B"
"hsa04934","7480","WNT10B"
"hsa04934","7481","WNT11"
"hsa04934","7482","WNT2B"
"hsa04934","7483","WNT9A"
"hsa04934","7484","WNT9B"
"hsa04934","775","CACNA1C"
"hsa04934","776","CACNA1D"
"hsa04934","778","CACNA1F"
"hsa04934","779","CACNA1S"
"hsa04934","7855","FZD5"
"hsa04934","7976","FZD3"
"hsa04934","79798","ARMC5"
"hsa04934","80326","WNT10A"
"hsa04934","8085","KMT2D"
"hsa04934","81029","WNT5B"
"hsa04934","815","CAMK2A"
"hsa04934","816","CAMK2B"
"hsa04934","817","CAMK2D"
"hsa04934","818","CAMK2G"
"hsa04934","8312","AXIN1"
"hsa04934","8313","AXIN2"
"hsa04934","8321","FZD1"
"hsa04934","8322","FZD4"
"hsa04934","8323","FZD6"
"hsa04934","8324","FZD7"
"hsa04934","8325","FZD8"
"hsa04934","8326","FZD9"
"hsa04934","83439","TCF7L1"
"hsa04934","84699","CREB3L3"
"hsa04934","84876","ORAI1"
"hsa04934","8622","PDE8B"
"hsa04934","8911","CACNA1I"
"hsa04934","8912","CACNA1H"
"hsa04934","8913","CACNA1G"
"hsa04934","89780","WNT3A"
"hsa04934","898","CCNE1"
"hsa04934","9049","AIP"
"hsa04934","9070","ASH2L"
"hsa04934","90993","CREB3L1"
"hsa04934","9101","USP8"
"hsa04934","9134","CCNE2"
"hsa04934","949","SCARB1"
"hsa04934","9586","CREB5"
"hsa04935","10000","AKT3"
"hsa04935","10488","CREB3"
"hsa04935","107","ADCY1"
"hsa04935","108","ADCY2"
"hsa04935","109","ADCY3"
"hsa04935","111","ADCY5"
"hsa04935","112","ADCY6"
"hsa04935","113","ADCY7"
"hsa04935","114","ADCY8"
"hsa04935","115","ADCY9"
"hsa04935","1385","CREB1"
"hsa04935","1386","ATF2"
"hsa04935","1387","CREBBP"
"hsa04935","1388","ATF6B"
"hsa04935","1398","CRK"
"hsa04935","1399","CRKL"
"hsa04935","1432","MAPK14"
"hsa04935","1442","CSH1"
"hsa04935","1443","CSH2"
"hsa04935","148327","CREB3L4"
"hsa04935","196883","ADCY4"
"hsa04935","2033","EP300"
"hsa04935","207","AKT1"
"hsa04935","208","AKT2"
"hsa04935","23236","PLCB1"
"hsa04935","2353","FOS"
"hsa04935","2475","MTOR"
"hsa04935","25759","SHC2"
"hsa04935","2688","GH1"
"hsa04935","2689","GH2"
"hsa04935","2690","GHR"
"hsa04935","2691","GHRH"
"hsa04935","2692","GHRHR"
"hsa04935","2693","GHSR"
"hsa04935","2767","GNA11"
"hsa04935","2770","GNAI1"
"hsa04935","2771","GNAI2"
"hsa04935","2773","GNAI3"
"hsa04935","2776","GNAQ"
"hsa04935","2778","GNAS"
"hsa04935","2885","GRB2"
"hsa04935","2932","GSK3B"
"hsa04935","3265","HRAS"
"hsa04935","3479","IGF1"
"hsa04935","3483","IGFALS"
"hsa04935","3486","IGFBP3"
"hsa04935","3667","IRS1"
"hsa04935","3708","ITPR1"
"hsa04935","3709","ITPR2"
"hsa04935","3710","ITPR3"
"hsa04935","3717","JAK2"
"hsa04935","3726","JUNB"
"hsa04935","3845","KRAS"
"hsa04935","399694","SHC4"
"hsa04935","4214","MAP3K1"
"hsa04935","468","ATF4"
"hsa04935","4893","NRAS"
"hsa04935","51738","GHRL"
"hsa04935","5290","PIK3CA"
"hsa04935","5291","PIK3CB"
"hsa04935","5293","PIK3CD"
"hsa04935","5295","PIK3R1"
"hsa04935","5296","PIK3R2"
"hsa04935","5330","PLCB2"
"hsa04935","5331","PLCB3"
"hsa04935","5332","PLCB4"
"hsa04935","5335","PLCG1"
"hsa04935","53358","SHC3"
"hsa04935","5336","PLCG2"
"hsa04935","5449","POU1F1"
"hsa04935","5566","PRKACA"
"hsa04935","5567","PRKACB"
"hsa04935","5568","PRKACG"
"hsa04935","5578","PRKCA"
"hsa04935","5579","PRKCB"
"hsa04935","55811","ADCY10"
"hsa04935","5582","PRKCG"
"hsa04935","5594","MAPK1"
"hsa04935","5595","MAPK3"
"hsa04935","5599","MAPK8"
"hsa04935","5600","MAPK11"
"hsa04935","5601","MAPK9"
"hsa04935","5602","MAPK10"
"hsa04935","5603","MAPK13"
"hsa04935","5604","MAP2K1"
"hsa04935","5605","MAP2K2"
"hsa04935","5606","MAP2K3"
"hsa04935","5608","MAP2K6"
"hsa04935","5747","PTK2"
"hsa04935","5894","RAF1"
"hsa04935","6300","MAPK12"
"hsa04935","6416","MAP2K4"
"hsa04935","6464","SHC1"
"hsa04935","64764","CREB3L2"
"hsa04935","6654","SOS1"
"hsa04935","6655","SOS2"
"hsa04935","6750","SST"
"hsa04935","6751","SSTR1"
"hsa04935","6752","SSTR2"
"hsa04935","6753","SSTR3"
"hsa04935","6755","SSTR5"
"hsa04935","6772","STAT1"
"hsa04935","6774","STAT3"
"hsa04935","6776","STAT5A"
"hsa04935","6777","STAT5B"
"hsa04935","775","CACNA1C"
"hsa04935","776","CACNA1D"
"hsa04935","778","CACNA1F"
"hsa04935","779","CACNA1S"
"hsa04935","84699","CREB3L3"
"hsa04935","8471","IRS4"
"hsa04935","8503","PIK3R3"
"hsa04935","8651","SOCS1"
"hsa04935","8660","IRS2"
"hsa04935","8835","SOCS2"
"hsa04935","9021","SOCS3"
"hsa04935","90993","CREB3L1"
"hsa04935","9564","BCAR1"
"hsa04935","9586","CREB5"
"hsa04936","10000","AKT3"
"hsa04936","10454","TAB1"
"hsa04936","10645","CAMKK2"
"hsa04936","10891","PPARGC1A"
"hsa04936","114609","TIRAP"
"hsa04936","1147","CHUK"
"hsa04936","124","ADH1A"
"hsa04936","125","ADH1B"
"hsa04936","126","ADH1C"
"hsa04936","126129","CPT1C"
"hsa04936","127","ADH4"
"hsa04936","128","ADH5"
"hsa04936","130","ADH6"
"hsa04936","131","ADH7"
"hsa04936","1374","CPT1A"
"hsa04936","1375","CPT1B"
"hsa04936","1432","MAPK14"
"hsa04936","148022","TICAM1"
"hsa04936","1499","CTNNB1"
"hsa04936","1571","CYP2E1"
"hsa04936","207","AKT1"
"hsa04936","208","AKT2"
"hsa04936","2168","FABP1"
"hsa04936","217","ALDH2"
"hsa04936","219","ALDH1B1"
"hsa04936","2194","FASN"
"hsa04936","223","ALDH9A1"
"hsa04936","224","ALDH3A2"
"hsa04936","2308","FOXO1"
"hsa04936","2309","FOXO3"
"hsa04936","23118","TAB2"
"hsa04936","23175","LPIN1"
"hsa04936","23411","SIRT1"
"hsa04936","23417","MLYCD"
"hsa04936","23643","LY96"
"hsa04936","23765","IL17RA"
"hsa04936","257397","TAB3"
"hsa04936","29110","TBK1"
"hsa04936","2919","CXCL1"
"hsa04936","2920","CXCL2"
"hsa04936","2921","CXCL3"
"hsa04936","2932","GSK3B"
"hsa04936","29896","TRA2A"
"hsa04936","31","ACACA"
"hsa04936","32","ACACB"
"hsa04936","34","ACADM"
"hsa04936","3439","IFNA1"
"hsa04936","3440","IFNA2"
"hsa04936","3441","IFNA4"
"hsa04936","3442","IFNA5"
"hsa04936","3443","IFNA6"
"hsa04936","3444","IFNA7"
"hsa04936","3445","IFNA8"
"hsa04936","3446","IFNA10"
"hsa04936","3447","IFNA13"
"hsa04936","3448","IFNA14"
"hsa04936","3449","IFNA16"
"hsa04936","3451","IFNA17"
"hsa04936","3452","IFNA21"
"hsa04936","3456","IFNB1"
"hsa04936","355","FAS"
"hsa04936","3551","IKBKB"
"hsa04936","3553","IL1B"
"hsa04936","356","FASLG"
"hsa04936","3569","IL6"
"hsa04936","3576","CXCL8"
"hsa04936","3592","IL12A"
"hsa04936","3593","IL12B"
"hsa04936","3605","IL17A"
"hsa04936","3654","IRAK1"
"hsa04936","3661","IRF3"
"hsa04936","37","ACADVL"
"hsa04936","3929","LBP"
"hsa04936","406999","MIR217"
"hsa04936","4217","MAP3K5"
"hsa04936","4615","MYD88"
"hsa04936","4790","NFKB1"
"hsa04936","4792","NFKBIA"
"hsa04936","501","ALDH7A1"
"hsa04936","50507","NOX4"
"hsa04936","51","ACOX1"
"hsa04936","51094","ADIPOR1"
"hsa04936","51135","IRAK4"
"hsa04936","51176","LEF1"
"hsa04936","51422","PRKAG2"
"hsa04936","53632","PRKAG3"
"hsa04936","5465","PPARA"
"hsa04936","5562","PRKAA1"
"hsa04936","5563","PRKAA2"
"hsa04936","5564","PRKAB1"
"hsa04936","5565","PRKAB2"
"hsa04936","5571","PRKAG1"
"hsa04936","5599","MAPK8"
"hsa04936","5600","MAPK11"
"hsa04936","5601","MAPK9"
"hsa04936","5602","MAPK10"
"hsa04936","5603","MAPK13"
"hsa04936","5606","MAP2K3"
"hsa04936","5608","MAP2K6"
"hsa04936","5609","MAP2K7"
"hsa04936","595","CCND1"
"hsa04936","5970","RELA"
"hsa04936","6300","MAPK12"
"hsa04936","6319","SCD"
"hsa04936","6416","MAP2K4"
"hsa04936","6434","TRA2B"
"hsa04936","64900","LPIN3"
"hsa04936","6720","SREBF1"
"hsa04936","6885","MAP3K7"
"hsa04936","6932","TCF7"
"hsa04936","6934","TCF7L2"
"hsa04936","7099","TLR4"
"hsa04936","712","C1QA"
"hsa04936","7124","TNF"
"hsa04936","713","C1QB"
"hsa04936","7132","TNFRSF1A"
"hsa04936","714","C1QC"
"hsa04936","717","C2"
"hsa04936","718","C3"
"hsa04936","7187","TRAF3"
"hsa04936","7189","TRAF6"
"hsa04936","719","C3AR1"
"hsa04936","720","C4A"
"hsa04936","721","C4B"
"hsa04936","727","C5"
"hsa04936","728","C5AR1"
"hsa04936","79602","ADIPOR2"
"hsa04936","79966","SCD5"
"hsa04936","8310","ACOX3"
"hsa04936","83439","TCF7L1"
"hsa04936","836","CASP3"
"hsa04936","841","CASP8"
"hsa04936","84818","IL17RC"
"hsa04936","8517","IKBKG"
"hsa04936","8717","TRADD"
"hsa04936","8737","RIPK1"
"hsa04936","8772","FADD"
"hsa04936","9020","MAP3K14"
"hsa04936","929","CD14"
"hsa04936","9370","ADIPOQ"
"hsa04936","9641","IKBKE"
"hsa04936","9663","LPIN2"
"hsa04940","1363","CPE"
"hsa04940","2571","GAD1"
"hsa04940","2572","GAD2"
"hsa04940","3002","GZMB"
"hsa04940","3105","HLA-A"
"hsa04940","3106","HLA-B"
"hsa04940","3107","HLA-C"
"hsa04940","3108","HLA-DMA"
"hsa04940","3109","HLA-DMB"
"hsa04940","3111","HLA-DOA"
"hsa04940","3112","HLA-DOB"
"hsa04940","3113","HLA-DPA1"
"hsa04940","3115","HLA-DPB1"
"hsa04940","3117","HLA-DQA1"
"hsa04940","3118","HLA-DQA2"
"hsa04940","3119","HLA-DQB1"
"hsa04940","3122","HLA-DRA"
"hsa04940","3123","HLA-DRB1"
"hsa04940","3125","HLA-DRB3"
"hsa04940","3126","HLA-DRB4"
"hsa04940","3127","HLA-DRB5"
"hsa04940","3133","HLA-E"
"hsa04940","3134","HLA-F"
"hsa04940","3135","HLA-G"
"hsa04940","3329","HSPD1"
"hsa04940","3382","ICA1"
"hsa04940","3458","IFNG"
"hsa04940","355","FAS"
"hsa04940","3552","IL1A"
"hsa04940","3553","IL1B"
"hsa04940","3558","IL2"
"hsa04940","356","FASLG"
"hsa04940","3592","IL12A"
"hsa04940","3593","IL12B"
"hsa04940","3630","INS"
"hsa04940","4049","LTA"
"hsa04940","5551","PRF1"
"hsa04940","5798","PTPRN"
"hsa04940","5799","PTPRN2"
"hsa04940","7124","TNF"
"hsa04940","940","CD28"
"hsa04940","941","CD80"
"hsa04940","942","CD86"
"hsa04950","168620","BHLHA15"
"hsa04950","222546","RFX6"
"hsa04950","2494","NR5A2"
"hsa04950","2645","GCK"
"hsa04950","3087","HHEX"
"hsa04950","3110","MNX1"
"hsa04950","3170","FOXA2"
"hsa04950","3171","FOXA3"
"hsa04950","3172","HNF4A"
"hsa04950","3174","HNF4G"
"hsa04950","3175","ONECUT1"
"hsa04950","3280","HES1"
"hsa04950","3375","IAPP"
"hsa04950","3630","INS"
"hsa04950","3651","PDX1"
"hsa04950","389692","MAFA"
"hsa04950","4760","NEUROD1"
"hsa04950","4821","NKX2-2"
"hsa04950","4825","NKX6-1"
"hsa04950","50674","NEUROG3"
"hsa04950","5078","PAX4"
"hsa04950","5080","PAX6"
"hsa04950","5313","PKLR"
"hsa04950","6514","SLC2A2"
"hsa04950","6927","HNF1A"
"hsa04950","6928","HNF1B"
"hsa04960","23327","NEDD4L"
"hsa04960","23439","ATP1B4"
"hsa04960","2810","SFN"
"hsa04960","3291","HSD11B2"
"hsa04960","3479","IGF1"
"hsa04960","3630","INS"
"hsa04960","3643","INSR"
"hsa04960","3667","IRS1"
"hsa04960","3758","KCNJ1"
"hsa04960","3845","KRAS"
"hsa04960","4306","NR3C2"
"hsa04960","476","ATP1A1"
"hsa04960","477","ATP1A2"
"hsa04960","478","ATP1A3"
"hsa04960","480","ATP1A4"
"hsa04960","481","ATP1B1"
"hsa04960","482","ATP1B2"
"hsa04960","483","ATP1B3"
"hsa04960","486","FXYD2"
"hsa04960","5170","PDPK1"
"hsa04960","5290","PIK3CA"
"hsa04960","5291","PIK3CB"
"hsa04960","5293","PIK3CD"
"hsa04960","5295","PIK3R1"
"hsa04960","5296","PIK3R2"
"hsa04960","53828","FXYD4"
"hsa04960","5578","PRKCA"
"hsa04960","5579","PRKCB"
"hsa04960","5582","PRKCG"
"hsa04960","5594","MAPK1"
"hsa04960","5595","MAPK3"
"hsa04960","6337","SCNN1A"
"hsa04960","6338","SCNN1B"
"hsa04960","6340","SCNN1G"
"hsa04960","6446","SGK1"
"hsa04960","8503","PIK3R3"
"hsa04960","9351","SLC9A3R2"
"hsa04961","112","ADCY6"
"hsa04961","115","ADCY9"
"hsa04961","1173","AP2M1"
"hsa04961","1175","AP2S1"
"hsa04961","1211","CLTA"
"hsa04961","1212","CLTB"
"hsa04961","1213","CLTC"
"hsa04961","160","AP2A1"
"hsa04961","161","AP2A2"
"hsa04961","163","AP2B1"
"hsa04961","1759","DNM1"
"hsa04961","1785","DNM2"
"hsa04961","2099","ESR1"
"hsa04961","23236","PLCB1"
"hsa04961","23439","ATP1B4"
"hsa04961","26052","DNM3"
"hsa04961","2776","GNAQ"
"hsa04961","2778","GNAS"
"hsa04961","3816","KLK1"
"hsa04961","3817","KLK2"
"hsa04961","476","ATP1A1"
"hsa04961","477","ATP1A2"
"hsa04961","478","ATP1A3"
"hsa04961","480","ATP1A4"
"hsa04961","481","ATP1B1"
"hsa04961","482","ATP1B2"
"hsa04961","483","ATP1B3"
"hsa04961","486","FXYD2"
"hsa04961","490","ATP2B1"
"hsa04961","491","ATP2B2"
"hsa04961","492","ATP2B3"
"hsa04961","493","ATP2B4"
